date,gender,age,대출총괄_mo,대출총괄_pc,주택관련대출_mo,주택관련대출_pc,자동차대출_mo,자동차대출_pc,대환대출_mo,대환대출_pc,핀다대출외서비스_mo,핀다대출외서비스_pc
2022-04-25,m,9,33.48554,33.33333,51.90258,60.34482,11.41552,7.47126,3.65296,4.5977,13.54642,26.43678
2022-04-25,f,10,20.34482,18.91891,46.20689,29.72972,7.5862,10.81081,2.75862,2.7027,6.20689,16.21621
2022-04-25,m,10,25.59726,20.77922,43.3447,55.84415,9.55631,5.1948,3.75426,2.5974,22.1843,16.88311
2022-04-25,f,11,21.00591,28.20512,26.0355,41.02564,9.46745,20.51282,2.071,2.5641,7.39644,15.38461
2022-04-25,m,11,23.72881,29.57746,39.32203,33.80281,6.10169,2.8169,3.05084,2.8169,15.25423,14.0845
2022-04-26,f,2,1.90058,4.54545,0.73099,1.13636,4.53216,7.95454,0.0,1.13636,0.29239,2.27272
2022-04-26,m,2,5.6701,0.0,2.06185,0.0,11.85567,15.0,0.0,0.0,3.09278,0.0
2022-04-26,f,3,21.71099,16.74008,9.13012,13.65638,16.60675,74.88986,1.5097,3.52422,2.08483,6.60792
2022-04-26,m,3,29.48717,52.47524,8.4249,37.62376,12.63736,65.34653,2.5641,4.95049,5.21978,18.81188
2022-04-26,f,4,45.33221,30.70539,52.48107,80.08298,11.10176,21.9917,5.80319,6.639,10.51303,17.01244
2022-04-26,m,4,45.0573,42.36311,43.19484,55.61959,12.32091,16.42651,8.09455,6.34005,11.10315,25.36023
2022-04-26,f,5,21.868,19.60784,59.17225,57.84313,5.92841,8.08823,4.69798,2.94117,9.11633,17.64705
2022-04-26,m,5,23.85057,16.10526,46.01293,48.94736,5.63936,5.89473,7.21982,2.94736,12.75143,15.15789
2022-04-26,f,6,23.05194,17.31448,56.38528,63.95759,4.7619,5.30035,4.05844,2.82685,8.76623,13.78091
2022-04-26,m,6,19.72954,11.88811,42.57975,45.92074,3.91816,4.4289,4.2649,2.68065,12.55201,12.93706
2022-04-26,f,7,22.24669,17.10526,57.59911,50.43859,3.96475,4.82456,4.90088,2.63157,8.97577,15.78947
2022-04-26,m,7,19.51219,13.8983,42.87962,46.61016,4.64201,4.74576,3.61919,2.37288,10.89693,14.40677
2022-04-26,f,8,23.76681,18.54838,52.28699,54.8387,5.65022,10.48387,4.4843,2.41935,8.9686,15.32258
2022-04-26,m,8,20.91917,20.86092,43.42313,53.64238,6.49762,4.63576,4.12044,1.65562,14.73851,20.5298
2022-04-26,f,9,25.06631,13.75,44.29708,55.0,6.36604,22.5,3.31564,1.25,9.01856,16.25
2022-04-26,m,9,24.35312,20.68965,47.18417,45.40229,4.87062,5.17241,6.5449,1.14942,14.76407,21.26436
2022-04-26,f,10,28.96551,24.32432,60.34482,27.02702,8.96551,10.81081,5.86206,0.0,12.75862,13.51351
2022-04-26,m,10,30.37542,14.28571,45.05119,37.66233,4.77815,12.98701,1.36518,7.7922,21.5017,20.77922
2022-04-26,f,11,21.89349,23.07692,30.76923,28.20512,8.87573,10.25641,0.88757,2.5641,9.17159,23.07692
2022-04-26,m,11,21.35593,14.0845,36.27118,46.47887,6.77966,12.67605,2.71186,2.8169,12.20338,23.94366
2022-04-27,f,2,1.90058,1.13636,1.31578,2.27272,6.57894,6.81818,0.0,0.0,0.58479,4.54545
2022-04-27,m,2,2.06185,0.0,2.06185,0.0,6.18556,25.0,1.03092,0.0,3.60824,5.0
2022-04-27,f,3,20.99209,15.4185,7.90797,9.69162,19.55427,77.53303,1.29403,1.32158,3.0913,5.28634
2022-04-27,m,3,34.34065,26.73267,8.51648,27.72277,13.55311,55.44554,2.83882,2.97029,5.58608,21.78217
2022-04-27,f,4,39.3608,34.85477,50.79899,54.77178,10.76534,17.01244,7.06476,10.78838,14.38183,20.33195
2022-04-27,m,4,40.18624,34.87031,42.47851,55.04322,9.95702,12.96829,7.80802,6.05187,15.32951,24.78386
2022-04-27,f,5,25.16778,18.87254,61.52125,48.7745,5.25727,5.39215,4.9217,4.41176,12.97539,15.44117
2022-04-27,m,5,21.19252,17.57894,43.78591,48.94736,5.13649,3.57894,4.34626,4.0,19.36063,17.68421
2022-04-27,f,6,22.13203,15.5477,53.8961,58.30388,3.73376,3.53356,4.00432,4.24028,13.47402,13.42756
2022-04-27,m,6,18.06518,11.42191,42.5104,46.50349,3.67545,2.91375,3.84882,3.4965,16.78224,18.88111
2022-04-27,f,7,23.89867,22.36842,56.27753,51.31578,5.5066,7.01754,4.12995,1.75438,12.22466,14.91228
2022-04-27,m,7,14.71282,14.40677,44.84657,43.22033,4.28796,6.94915,3.93391,3.22033,14.5948,19.8305
2022-04-27,f,8,21.8834,9.67741,46.81614,61.29032,5.73991,17.74193,2.42152,4.03225,13.99103,19.35483
2022-04-27,m,8,25.83201,18.87417,47.30586,50.0,7.21077,4.63576,3.40729,2.98013,16.32329,18.87417
2022-04-27,f,9,20.68965,28.75,49.73474,56.25,8.62068,16.25,4.24403,1.25,7.1618,16.25
2022-04-27,m,9,24.65753,18.3908,43.07458,36.7816,7.30593,4.02298,4.26179,2.29885,14.00304,25.28735
2022-04-27,f,10,20.68965,18.91891,52.75862,45.94594,5.51724,24.32432,1.37931,2.7027,11.37931,13.51351
2022-04-27,m,10,27.64505,29.87012,37.88395,42.85714,10.5802,15.58441,4.43686,1.2987,16.72354,12.98701
2022-04-27,f,11,20.4142,12.82051,35.2071,41.02564,3.55029,5.1282,2.071,5.1282,11.83431,5.1282
2022-04-27,m,11,15.25423,32.39436,32.54237,54.92957,10.84745,5.6338,2.03389,5.6338,12.54237,21.12676
2022-04-28,f,2,1.16959,2.27272,1.46198,3.40909,5.70175,4.54545,0.0,0.0,0.43859,0.0
2022-04-28,m,2,4.63917,10.0,2.06185,0.0,8.76288,0.0,0.51546,0.0,4.12371,5.0
2022-04-28,f,3,19.62616,8.37004,7.90797,8.37004,17.97268,67.8414,1.43781,2.64317,3.8102,12.77533
2022-04-28,m,3,29.7619,33.66336,8.0586,29.70297,12.17948,51.48514,3.663,0.0,5.76923,32.67326
2022-04-28,f,4,37.84693,24.89626,46.00504,55.18672,10.59714,18.25726,6.64423,4.14937,14.12952,26.97095
2022-04-28,m,4,37.03438,27.08933,38.82521,56.77233,11.17478,14.98559,8.30945,4.61095,17.47851,28.81844
2022-04-28,f,5,23.76957,17.64705,58.05369,54.16666,5.20134,5.63725,2.9642,3.67647,15.99552,21.07843
2022-04-28,m,5,19.61206,15.26315,38.9727,45.68421,4.63362,3.89473,5.28017,4.0,23.09626,29.36842
2022-04-28,f,6,20.99567,11.66077,51.78571,48.05653,6.00649,7.42049,4.16666,3.88692,13.96103,19.43462
2022-04-28,m,6,18.13453,11.53846,40.15256,41.02564,3.05131,4.77855,5.09708,3.37995,22.78085,31.35198
2022-04-28,f,7,23.07268,13.59649,55.5066,58.33333,5.3414,7.45614,2.80837,1.31578,16.74008,21.92982
2022-04-28,m,7,17.07317,12.71186,40.28324,42.37288,4.44531,4.40677,3.50118,2.71186,23.6428,32.37288
2022-04-28,f,8,22.15246,17.74193,45.65022,50.0,6.09865,8.06451,2.69058,1.6129,15.78475,30.64516
2022-04-28,m,8,21.87004,15.56291,38.35182,40.72847,5.15055,6.29139,3.24881,3.31125,22.74167,51.3245
2022-04-28,f,9,15.25198,25.0,46.81697,70.0,5.17241,18.75,1.85676,2.5,18.70026,35.0
2022-04-28,m,9,26.1796,25.86206,40.79147,45.97701,6.24048,5.74712,5.63165,2.29885,31.05022,37.35632
2022-04-28,f,10,17.24137,43.24324,50.68965,45.94594,15.86206,10.81081,5.86206,21.62162,14.82758,18.91891
2022-04-28,m,10,19.79522,27.27272,32.4232,37.66233,8.53242,9.0909,1.02389,5.1948,47.09897,37.66233
2022-04-28,f,11,18.63905,28.20512,31.95266,46.15384,5.32544,2.5641,1.18343,2.5641,20.71005,10.25641
2022-04-28,m,11,22.03389,12.67605,27.11864,60.56338,12.54237,1.40845,5.42372,9.85915,27.79661,47.88732
2022-04-29,f,2,1.02339,1.13636,0.14619,3.40909,7.16374,14.77272,0.14619,0.0,0.58479,0.0
2022-04-29,m,2,7.21649,0.0,1.54639,0.0,5.6701,0.0,0.0,0.0,3.09278,10.0
2022-04-29,f,3,15.67217,6.60792,6.03882,4.40528,15.16894,64.7577,1.36592,1.32158,1.79726,7.04845
2022-04-29,m,3,25.18315,32.67326,6.41025,23.76237,10.89743,44.55445,2.5641,3.96039,5.03663,16.83168
2022-04-29,f,4,30.10933,24.06639,42.13624,46.88796,9.41968,16.59751,4.12111,3.3195,8.57863,19.08713
2022-04-29,m,4,31.80515,22.47838,31.59025,36.02305,9.59885,14.12103,5.01432,3.17002,13.53868,23.9193
2022-04-29,f,5,19.23937,12.2549,45.63758,36.5196,4.9217,3.92156,2.40492,1.47058,10.34675,14.70588
2022-04-29,m,5,17.56465,13.47368,32.93821,34.0,5.31609,3.15789,3.98706,2.73684,14.22413,15.26315
2022-04-29,f,6,13.85281,13.78091,42.91125,47.34982,3.8961,6.71378,1.2987,1.41342,8.44155,18.37455
2022-04-29,m,6,13.34951,9.0909,35.57558,35.78088,4.05686,4.1958,3.22468,1.1655,13.48821,17.48251
2022-04-29,f,7,18.11674,15.35087,42.45594,39.03508,4.79074,3.94736,2.53303,2.19298,9.2511,12.2807
2022-04-29,m,7,14.5948,10.0,31.35326,37.79661,4.91738,3.8983,2.63571,1.69491,14.55546,15.76271
2022-04-29,f,8,17.30941,9.67741,36.14349,38.70967,6.54708,12.90322,2.86995,2.41935,9.95515,15.32258
2022-04-29,m,8,20.20602,18.54304,30.42789,41.72185,4.75435,3.9735,3.32805,2.31788,12.59904,25.82781
2022-04-29,f,9,19.23076,25.0,45.22546,36.25,5.30503,10.0,1.98938,5.0,8.48806,5.0
2022-04-29,m,9,21.15677,19.54022,35.00761,41.95402,6.24048,6.32183,5.02283,4.02298,17.35159,20.68965
2022-04-29,f,10,17.5862,29.72972,35.17241,45.94594,6.20689,10.81081,4.82758,5.4054,18.96551,8.1081
2022-04-29,m,10,22.52559,14.28571,33.78839,32.46753,9.89761,7.7922,1.02389,1.2987,22.1843,16.88311
2022-04-29,f,11,21.30177,17.94871,28.69822,20.51282,9.17159,23.07692,2.95857,0.0,10.94674,17.94871
2022-04-29,m,11,11.52542,22.53521,29.49152,45.07042,8.13559,2.8169,1.35593,1.40845,23.38983,28.16901
2022-04-30,f,2,1.90058,0.0,0.87719,1.13636,5.40935,19.31818,0.0,0.0,0.0,1.13636
2022-04-30,m,2,6.70103,5.0,3.60824,0.0,6.70103,15.0,0.0,0.0,0.0,0.0
2022-04-30,f,3,13.37167,4.40528,6.11071,7.92951,9.77713,61.674,0.57512,0.44052,2.08483,2.64317
2022-04-30,m,3,18.86446,20.79207,7.14285,22.77227,11.17216,39.60396,2.10622,1.98019,1.92307,7.92079
2022-04-30,f,4,23.38099,10.37344,34.98738,12.03319,7.65349,10.78838,2.35492,1.65975,6.39192,8.29875
2022-04-30,m,4,22.49283,13.25648,30.01432,28.81844,8.23782,5.76368,2.50716,4.32276,9.02578,10.37463
2022-04-30,f,5,13.1991,2.69607,42.00223,13.48039,4.08277,2.94117,2.12527,0.49019,6.04026,1.96078
2022-04-30,m,5,10.81178,4.10526,30.13649,15.26315,3.55603,2.63157,2.19109,0.21052,8.51293,4.0
2022-04-30,f,6,11.52597,2.82685,37.9329,10.24734,3.40909,2.12014,1.89393,0.0,5.14069,2.12014
2022-04-30,m,6,7.66296,3.2634,28.39805,11.42191,2.98196,1.51515,1.80305,0.81585,8.77253,2.5641
2022-04-30,f,7,9.30616,2.19298,37.72026,7.45614,4.24008,3.94736,1.54185,0.43859,7.15859,4.38596
2022-04-30,m,7,8.85129,4.40677,23.72147,10.67796,3.65853,1.01694,0.78678,0.67796,8.6546,2.71186
2022-04-30,f,8,9.77578,2.41935,35.69506,20.96774,5.1121,6.45161,0.89686,0.80645,4.39461,2.41935
2022-04-30,m,8,10.93502,4.63576,26.2282,7.61589,4.59587,2.649,1.4263,0.0,9.66719,6.62251
2022-04-30,f,9,9.28381,6.25,33.81962,11.25,5.30503,13.75,1.72413,0.0,6.49867,8.75
2022-04-30,m,9,14.76407,5.74712,27.09284,7.47126,4.56621,3.44827,1.06544,0.0,8.67579,4.5977
2022-04-30,f,10,9.65517,0.0,38.96551,5.4054,7.5862,5.4054,0.68965,2.7027,8.62068,0.0
2022-04-30,m,10,11.26279,5.1948,30.71672,7.7922,4.77815,6.4935,0.68259,0.0,16.72354,7.7922
2022-04-30,f,11,9.46745,5.1282,19.52662,25.64102,5.02958,5.1282,0.29585,0.0,11.2426,0.0
2022-04-30,m,11,5.42372,16.9014,19.66101,19.7183,3.05084,1.40845,1.69491,0.0,13.22033,8.4507
2022-05-01,f,2,1.90058,1.13636,0.58479,5.68181,7.16374,20.45454,0.0,0.0,1.16959,0.0
2022-05-01,m,2,7.21649,10.0,1.54639,30.0,5.6701,15.0,0.0,0.0,3.60824,10.0
2022-05-01,f,3,13.44356,3.96475,7.6923,5.72687,10.63982,70.92511,0.79079,0.0,2.65995,6.60792
2022-05-01,m,3,24.17582,19.80198,8.60805,22.77227,12.63736,53.46534,1.4652,3.96039,2.9304,7.92079
2022-05-01,f,4,28.00672,6.639,50.37846,16.59751,10.93355,7.46887,3.11185,1.65975,8.41042,13.69294
2022-05-01,m,4,30.22922,17.86743,38.82521,25.36023,10.45845,7.20461,2.86532,1.44092,11.81948,12.96829
2022-05-01,f,5,15.77181,4.65686,47.93064,11.7647,4.47427,2.94117,1.67785,0.0,10.96196,5.39215
2022-05-01,m,5,15.4454,6.63157,39.72701,18.21052,4.48994,2.42105,2.7658,1.68421,14.15229,7.15789
2022-05-01,f,6,13.20346,2.82685,46.86147,9.54063,3.73376,1.06007,2.48917,0.0,10.82251,4.94699
2022-05-01,m,6,12.48266,1.98135,35.33287,12.58741,2.80859,1.04895,1.595,0.11655,14.97919,6.87645
2022-05-01,f,7,14.26211,2.63157,42.73127,10.08771,4.51541,1.31578,1.59691,0.0,10.68281,3.50877
2022-05-01,m,7,12.9819,3.38983,34.42171,9.8305,5.0354,1.52542,1.65224,0.33898,12.15578,4.74576
2022-05-01,f,8,11.92825,4.03225,36.14349,13.70967,4.30493,7.25806,1.2556,0.0,9.41704,5.64516
2022-05-01,m,8,13.47068,5.96026,31.0618,13.57615,4.4374,1.98675,1.66402,0.0,15.37242,9.27152
2022-05-01,f,9,13.66047,2.5,42.97082,16.25,6.76392,11.25,0.66312,1.25,6.76392,1.25
2022-05-01,m,9,15.06849,6.32183,34.09436,14.36781,7.91476,4.5977,1.82648,1.14942,14.91628,4.5977
2022-05-01,f,10,13.7931,18.91891,49.31034,21.62162,10.68965,10.81081,1.37931,0.0,13.44827,16.21621
2022-05-01,m,10,10.2389,2.5974,40.61433,5.1948,3.75426,3.8961,1.70648,0.0,18.43003,3.8961
2022-05-01,f,11,10.94674,5.1282,22.78106,7.6923,6.50887,12.82051,0.88757,2.5641,12.72189,10.25641
2022-05-01,m,11,20.0,4.22535,25.76271,21.12676,6.10169,4.22535,2.37288,0.0,14.23728,7.04225
2022-05-02,f,2,2.48538,2.27272,0.14619,4.54545,17.98245,22.72727,0.0,0.0,0.73099,0.0
2022-05-02,m,2,3.09278,20.0,0.51546,0.0,20.10309,15.0,0.51546,0.0,6.70103,15.0
2022-05-02,f,3,21.71099,7.92951,11.14306,21.14537,17.32566,69.16299,1.58159,0.44052,4.67289,13.21585
2022-05-02,m,3,31.04395,31.68316,9.79853,33.66336,14.28571,53.46534,4.21245,4.95049,7.23443,41.58415
2022-05-02,f,4,51.80824,31.9502,54.83599,52.28215,10.84945,19.50207,6.81244,4.56431,16.48444,26.97095
2022-05-02,m,4,46.84813,47.26224,45.20057,54.75504,11.17478,15.56195,7.95128,4.03458,20.55873,38.90489
2022-05-02,f,5,26.84563,15.44117,57.77404,61.5196,4.58612,6.12745,4.97762,4.41176,18.9038,28.43137
2022-05-02,m,5,25.32327,21.15789,53.01724,59.15789,5.35201,3.47368,6.0704,4.63157,28.08908,33.78947
2022-05-02,f,6,20.40043,18.0212,54.59956,59.71731,4.7619,4.94699,4.11255,3.18021,17.96536,28.97526
2022-05-02,m,6,20.0416,17.24941,49.51456,49.88344,4.09153,3.2634,4.50762,3.14685,31.17198,35.43123
2022-05-02,f,7,26.32158,16.22807,53.74449,50.87719,5.6718,6.14035,3.57929,2.19298,18.61233,28.50877
2022-05-02,m,7,23.36742,16.27118,49.76396,55.59322,3.85523,7.62711,5.50747,2.03389,28.40283,37.45762
2022-05-02,f,8,25.20179,29.03225,56.41255,76.6129,5.65022,12.09677,2.78026,3.2258,16.59192,28.2258
2022-05-02,m,8,29.55625,22.51655,49.52456,59.60264,5.94294,6.95364,4.12044,4.96688,28.36767,39.07284
2022-05-02,f,9,25.19893,18.75,49.46949,63.75,6.89655,23.75,1.59151,5.0,20.15915,31.25
2022-05-02,m,9,25.26636,29.88505,43.98782,51.72413,6.6971,9.77011,5.32724,8.62068,29.07153,48.27586
2022-05-02,f,10,23.10344,43.24324,54.13793,24.32432,5.51724,16.21621,2.06896,0.0,23.44827,48.64864
2022-05-02,m,10,23.89078,25.97402,42.32081,66.23376,6.48464,9.0909,1.36518,11.68831,44.3686,62.33766
2022-05-02,f,11,18.34319,23.07692,31.06508,51.28205,4.43786,2.5641,2.071,0.0,28.99408,58.97435
2022-05-02,m,11,16.61016,26.76056,36.27118,46.47887,5.42372,18.30985,2.03389,4.22535,38.98305,40.84507
2022-05-03,f,2,1.60818,1.13636,0.43859,1.13636,16.08187,21.5909,0.0,0.0,1.02339,4.54545
2022-05-03,m,2,5.15463,20.0,3.60824,20.0,15.97938,45.0,0.0,0.0,5.15463,20.0
2022-05-03,f,3,20.9202,10.13215,7.47663,13.21585,17.39755,64.7577,1.94104,0.88105,5.60747,13.21585
2022-05-03,m,3,31.13553,34.65346,9.8901,38.61386,14.83516,48.51485,2.28937,3.96039,8.0586,51.48514
2022-05-03,f,4,35.57611,30.29045,51.21951,60.99585,11.69049,21.9917,6.22371,1.65975,23.6333,39.41908
2022-05-03,m,4,38.53868,29.68299,41.69054,56.19596,10.17191,15.27377,7.87965,4.89913,27.93696,57.63688
2022-05-03,f,5,22.20357,17.40196,61.74496,51.96078,4.47427,7.10784,3.97091,3.43137,34.78747,34.06862
2022-05-03,m,5,20.97701,15.78947,48.95833,49.57894,4.81321,3.47368,5.85488,2.8421,41.37931,49.47368
2022-05-03,f,6,26.78571,17.31448,59.14502,48.76325,3.84199,5.30035,4.11255,0.70671,25.32467,35.68904
2022-05-03,m,6,18.75866,17.48251,47.95423,49.65034,3.98751,3.9627,4.5423,3.84615,38.97364,50.11655
2022-05-03,f,7,23.51321,17.98245,54.62555,52.19298,5.5066,5.70175,3.13876,2.19298,24.39427,37.2807
2022-05-03,m,7,21.36113,16.10169,46.06608,48.47457,5.0354,3.22033,4.36664,2.37288,28.75688,48.98305
2022-05-03,f,8,24.21524,13.70967,54.1704,71.77419,5.02242,12.09677,2.33183,0.0,20.89686,33.87096
2022-05-03,m,8,25.03961,23.1788,46.9889,52.98013,6.6561,6.29139,4.67511,3.31125,29.55625,46.68874
2022-05-03,f,9,22.41379,35.0,48.01061,53.75,7.1618,15.0,1.98938,6.25,23.34217,43.75
2022-05-03,m,9,26.33181,20.11494,46.27092,41.95402,7.91476,8.62068,2.43531,2.87356,39.57382,53.44827
2022-05-03,f,10,30.68965,24.32432,47.24137,40.54054,8.27586,27.02702,5.86206,0.0,34.82758,37.83783
2022-05-03,m,10,28.66894,25.97402,58.02047,54.54545,11.60409,6.4935,1.36518,11.68831,48.80546,36.36363
2022-05-03,f,11,22.78106,10.25641,29.88165,23.07692,5.32544,0.0,2.36686,5.1282,26.92307,43.58974
2022-05-03,m,11,17.28813,23.94366,39.66101,71.83098,10.16949,9.85915,2.37288,7.04225,51.18644,56.33802
2022-05-04,f,2,3.36257,2.27272,0.73099,1.13636,19.59064,11.36363,0.0,0.0,1.02339,2.27272
2022-05-04,m,2,5.6701,10.0,3.09278,10.0,17.0103,40.0,0.0,0.0,5.6701,15.0
2022-05-04,f,3,17.61322,11.01321,6.9734,13.65638,16.89432,55.5066,0.79079,1.32158,3.66642,12.3348
2022-05-04,m,3,28.02197,19.80198,10.62271,33.66336,14.65201,41.58415,2.38095,0.0,7.96703,33.66336
2022-05-04,f,4,32.71656,23.23651,44.07064,52.69709,8.32632,11.61825,5.21446,4.97925,22.87636,32.78008
2022-05-04,m,4,33.23782,26.80115,39.75644,47.83861,10.17191,11.52737,6.73352,2.01729,26.21776,38.32853
2022-05-04,f,5,20.91722,12.2549,53.02013,49.0196,5.20134,3.18627,3.52348,1.71568,28.07606,32.35294
2022-05-04,m,5,18.24712,12.73684,43.78591,45.89473,4.81321,5.47368,3.95114,2.63157,34.15948,37.47368
2022-05-04,f,6,21.21212,12.36749,56.33116,47.34982,4.59956,3.18021,3.08441,1.76678,22.40259,25.44169
2022-05-04,m,6,17.44105,14.45221,41.88626,46.62004,3.32871,3.4965,3.19001,2.44755,31.38002,32.98368
2022-05-04,f,7,20.04405,10.52631,54.46035,36.8421,4.40528,6.57894,2.9185,2.63157,22.30176,29.82456
2022-05-04,m,7,18.09598,13.22033,41.22738,45.42372,4.24862,5.9322,2.67505,2.37288,26.63257,33.38983
2022-05-04,f,8,21.97309,12.90322,48.69955,53.2258,5.91928,6.45161,3.49775,4.8387,18.47533,25.0
2022-05-04,m,8,21.55309,18.54304,49.2076,46.35761,5.78446,5.62913,3.16957,1.65562,30.42789,30.46357
2022-05-04,f,9,16.31299,11.25,53.31564,58.75,8.75331,7.5,2.51989,3.75,21.08753,31.25
2022-05-04,m,9,26.33181,16.66666,44.74885,39.65517,11.56773,7.47126,5.63165,1.14942,27.54946,32.75862
2022-05-04,f,10,30.34482,18.91891,58.62068,56.75675,6.55172,18.91891,1.72413,2.7027,16.89655,37.83783
2022-05-04,m,10,18.77133,22.07792,41.63822,38.96103,10.5802,9.0909,2.73037,7.7922,36.51877,48.05194
2022-05-04,f,11,23.07692,15.38461,28.99408,35.89743,5.91715,10.25641,1.77514,0.0,22.4852,28.20512
2022-05-04,m,11,20.67796,19.7183,32.54237,61.97183,4.06779,7.04225,1.01694,0.0,53.22033,40.84507
2022-05-05,f,2,2.48538,0.0,0.43859,4.54545,8.04093,18.18181,0.0,0.0,0.87719,1.13636
2022-05-05,m,2,4.63917,15.0,3.09278,5.0,9.27835,30.0,0.0,0.0,2.06185,5.0
2022-05-05,f,3,13.29978,5.72687,7.11718,2.20264,8.98634,50.66079,0.57512,0.0,2.22861,4.40528
2022-05-05,m,3,25.27472,22.77227,9.1575,10.89108,7.96703,46.53465,0.91575,0.99009,2.9304,16.83168
2022-05-05,f,4,26.91337,4.14937,45.75273,16.59751,8.83095,11.20331,2.69133,1.24481,7.56938,10.78838
2022-05-05,m,4,26.93409,15.56195,40.90257,24.49567,10.02865,5.76368,3.08022,3.74639,11.60458,15.27377
2022-05-05,f,5,13.14317,4.16666,47.31543,12.0098,4.58612,3.92156,1.95749,0.73529,10.51454,6.37254
2022-05-05,m,5,13.93678,6.31578,40.66091,17.26315,3.84339,2.0,2.01149,1.26315,12.42816,7.47368
2022-05-05,f,6,11.14718,3.18021,44.15584,8.1272,4.38311,1.76678,1.40692,1.06007,8.658,4.24028
2022-05-05,m,6,9.70873,3.7296,34.81276,12.12121,3.19001,1.8648,1.76837,0.2331,11.13037,4.4289
2022-05-05,f,7,11.56387,2.19298,40.4185,14.03508,4.29515,0.0,1.04625,0.43859,8.20484,3.50877
2022-05-05,m,7,9.75609,2.88135,35.60188,9.8305,4.16994,1.8644,1.96695,1.01694,8.89063,3.38983
2022-05-05,f,8,12.1973,2.41935,42.60089,13.70967,4.21524,5.64516,1.16591,0.80645,6.09865,5.64516
2022-05-05,m,8,12.67828,6.95364,33.43898,11.5894,6.18066,1.65562,1.26782,0.66225,9.98415,6.62251
2022-05-05,f,9,10.7427,11.25,37.93103,27.5,6.63129,6.25,0.5305,2.5,9.81432,10.0
2022-05-05,m,9,17.35159,7.47126,41.85692,16.66666,5.02283,7.47126,3.04414,2.87356,15.06849,6.32183
2022-05-05,f,10,15.86206,8.1081,55.51724,18.91891,4.82758,16.21621,1.37931,2.7027,12.06896,8.1081
2022-05-05,m,10,16.38225,7.7922,51.19453,15.58441,6.48464,3.8961,2.38907,1.2987,15.35836,18.18181
2022-05-05,f,11,10.35502,5.1282,30.47337,10.25641,3.55029,5.1282,1.77514,0.0,12.42603,7.6923
2022-05-05,m,11,7.11864,11.2676,37.62711,29.57746,7.11864,2.8169,1.01694,0.0,20.33898,18.30985
2022-05-06,f,2,1.90058,3.40909,0.29239,2.27272,7.89473,22.72727,0.0,0.0,0.87719,1.13636
2022-05-06,m,2,4.63917,20.0,2.57731,15.0,8.76288,40.0,0.0,0.0,3.09278,5.0
2022-05-06,f,3,18.18835,6.60792,7.33285,10.13215,13.9468,56.82819,1.72537,2.64317,3.66642,8.81057
2022-05-06,m,3,33.15018,28.71287,8.69963,17.82178,10.16483,33.66336,2.74725,0.99009,4.12087,18.81188
2022-05-06,f,4,34.90328,27.80082,49.53742,54.35684,9.33557,18.25726,4.54163,2.48962,11.69049,25.72614
2022-05-06,m,4,37.82234,30.54755,45.41547,46.10951,10.10028,12.10374,7.30659,3.45821,13.53868,31.4121
2022-05-06,f,5,21.47651,17.64705,52.5727,42.40196,4.75391,6.61764,3.85906,1.96078,12.58389,15.44117
2022-05-06,m,5,20.33045,16.10526,49.92816,40.42105,4.70545,3.78947,4.56178,2.63157,17.52873,17.36842
2022-05-06,f,6,18.01948,12.36749,51.7316,41.69611,3.67965,4.24028,2.86796,2.12014,11.20129,15.90106
2022-05-06,m,6,15.88072,9.90675,42.47572,37.41258,3.98751,2.21445,3.98751,1.98135,14.00832,14.68531
2022-05-06,f,7,17.89647,15.78947,46.91629,47.36842,4.73568,3.50877,3.35903,0.43859,9.36123,11.8421
2022-05-06,m,7,17.26986,10.0,41.1487,36.94915,4.28796,3.8983,3.10778,1.18644,11.72305,19.66101
2022-05-06,f,8,18.47533,12.09677,48.3408,45.96774,5.47085,9.67741,1.61434,2.41935,7.26457,12.90322
2022-05-06,m,8,20.60221,11.92052,44.05705,39.07284,6.02218,5.62913,3.56576,2.649,13.39144,19.20529
2022-05-06,f,9,17.10875,13.75,48.93899,58.75,3.44827,16.25,1.45888,0.0,11.80371,16.25
2022-05-06,m,9,21.46118,20.68965,38.96499,51.72413,6.5449,7.47126,3.04414,0.57471,14.61187,22.9885
2022-05-06,f,10,20.34482,27.02702,53.44827,43.24324,7.5862,16.21621,2.75862,2.7027,16.20689,27.02702
2022-05-06,m,10,32.7645,28.57142,55.63139,48.05194,6.14334,14.28571,3.75426,2.5974,22.1843,22.07792
2022-05-06,f,11,15.38461,10.25641,36.09467,41.02564,6.50887,5.1282,2.071,2.5641,10.35502,20.51282
2022-05-06,m,11,9.8305,25.35211,40.0,39.43661,7.45762,1.40845,1.35593,2.8169,21.69491,14.0845
2022-05-07,f,2,2.77777,1.13636,0.73099,4.54545,8.33333,35.22727,0.0,0.0,0.14619,2.27272
2022-05-07,m,2,4.12371,0.0,1.54639,10.0,17.0103,40.0,0.0,0.0,1.54639,0.0
2022-05-07,f,3,11.28684,4.84581,6.11071,5.28634,10.28037,37.0044,0.57512,0.88105,2.51617,4.40528
2022-05-07,m,3,20.69597,17.82178,9.1575,12.87128,9.1575,45.54455,1.55677,1.98019,2.83882,10.89108
2022-05-07,f,4,25.6518,7.05394,42.13624,12.44813,8.49453,9.9585,1.59798,2.07468,8.24222,9.54356
2022-05-07,m,4,22.13467,15.27377,32.30659,22.47838,10.17191,7.20461,3.86819,1.7291,9.52722,9.51008
